description,is_ambiguous,ambiguity_type,rationale
Database as a Service (Upscaling and downscaling of database as and when required by the trust; the rates of license pertaining to database shall be applicable according to the usage) Version Supports (Windows and Linux) and Monitoring,True,3,Unclear whether 'Version Supports' and 'Monitoring' are separate requirements or modifiers.
Database administration and Management (Oracle and MySQL as applicable),False,0,
Managed Database service should be capable of Compute scaling operations typically complete in a few minutes,False,0,
Managed Database service should have Storage scaling on-the-fly with zero downtime,False,0,
Manage Database service should have capabilities to create DB Clone (Production to Non-Production) / Replica with zero downtime,False,0,
Manage Database service should support automated backup with point-intime recovery for database instance,False,0,
Manage Database service will automatically replace the cloud instance powering your deployment in the event of a hardware failure,False,0,
"Manage Database service cloud instance running with encryption, data stored at rest in the underlying storage is encrypted, as are its automated backups, read replicas, and snapshots",False,0,
Manage Database service should have facility to notify via email or SMS text message of database events,False,0,
"Backup and Restore service are to be provided by Bidder as per requirement of CGTMSE, CGTMSE will share the backup plan / policy with selected bidder",False,0,
"Bidder shall hand-over database and applications backup copies Periodically to CGTMSE, CGTMSE will share the backup handover plan / policy with selected bidder",False,0,
"As mentioned earlier in this document that CGTMSE is currently using JBoss Server (Ver 5,0,1GA) as the web application server (Middleware) for application delivery over web browsers like IE, Chrome, Firefox etc",False,0,
"However, CGTMSE may opt for other middleware tools in future for the want of technological advancements, security, efficiency, better performance, new application adoption etc",True,1,“better performance” and similar terms are qualitative and undefined.
"So, the scope of this service mentioned hereunder shall be applicable to the currently used middleware tool as JBoss server or any other tool used by CGTMSE during the contract period for the delivery of applications under the scope of this tender",False,0,
"Service Provider shall extend the services through remote support for routine or less critical activities like parameterisation, minor patch and version upgrade, performance tuning, health check-up and log monitoring etc",False,0,
"However, for other major and critical activities which are of showstoppers in nature, on-site resource(s) should be deputed to take up/ address the activity/ issue",False,0,
"Depending on the location of DC or DR if resource is required to travel outside Mumbai/ Navi Mumbai/ Thane, CGTMSE shall bear the travel, boarding and lodging expenses of such resources as per the itinerary/ schedule approved by CGTMSE",False,0,
"Installation, Re-installation, Configuration, Parameterisation, patch and version upgrade, performance tuning",False,0,
"Coordination with application development team or CGTMSE IT Team for the identification and resolution of application delivery, performance, and integration related issues",False,0,
"Hardening of environment from security perspective by protecting/ encrypting the critical files containing database connection credentials, critical parameters, administration consoles etc",False,0,
"Coordination with respective OEMs for any unresolved issues, if any, in case CGTMSE has subscribed to support services like ATS from the OEM",False,0,
"SSL Certificate(s) deployment, configuration, and resolution of issues, if any, while accessing the application portal over https://",False,0,
SSL certificates procurement and subsequent renewals of the same shall be done by CGTMSE,False,0,
"However, generation of CSR and other necessary coordination for generation of SSL certificate shall be done by Service Provider",False,0,
"Fixing up security and other vulnerability issues, if any, brought out in the IS Audit Report and accepted by CGTMSE subsequent to IS Audit as and when done during the contract period",False,0,
Preventive and proactive monitoring including periodic log monitoring and health check-up,False,0,
CGTMSE’s hosted infrastructure should be secured by using Intrusion detection system (IDS) and Intrusion prevention system (IPS) at network level,False,0,
Bidder will have sole responsibility for fool-proof security of the application instances and needs to provision all tools / real time monitoring to ensure the security of the application,True,1,“fool-proof security” is vague and lacks a precise standard.
CGTMSE’s hosted infrastructures shall comply with ISO 27001 Information Security Standard,False,0,
CGTMSE’s hosted infrastructure shall have Authentication – Authorization – Access audit trails,False,0,
"CGTMSE’s hosted infrastructure shall be protected from security breaches, vulnerabilities",False,0,
All Service end-points-exposed over internet or internal shall be secured with at least 256 bits SSL Certificates (Certificates will be provided by CGTMSE),False,0,
"All Servers, Services, Applications / Software instances shall have hardened security and reviewed regularly",True,1,“hardened security” and “reviewed regularly” are vague.
"The entire data-center network shall have multiple levels of physical, logical, and network security systems for information protection including but not limited to IPSEC Policies, Firewalls, IDS / IPS protection Systems",False,0,
Data center and its security should be compliant with RBI / MEITY guidelines issued from time to time,False,0,
The bidder should ensure application penetration testing twice in a year (from a third-party testing agency which should be CERT-IN certified) and reports to be shared with CGTMSE,False,0,
Service provider should ensure that the cloud virtual resources of CGTMSE are logically separated from other tenants,False,0,
"VAPT in case of critical incident detection, Detailed report to be furnished to Client management on every VAPT cycle",True,3,The fragment leaves unclear what action is required and when.
Service provider should ensure that any OS provisioned as part of cloud virtual machine should be patched with latest security patch with prior approval of CGTMSE,False,0,
Service provider should implement industry standard storage strategies and controls for securing data in the Storage Area Network / Block / Object Storage so that users are restricted to their allocated storage,False,0,
Service provider should deploy public facing services in a zone (DMZ) different from the application services,False,0,
The Database nodes (RDBMS) should be in a separate zone (Preferably in private subnet only) with higher security layer,True,1,“higher security layer” is vague and lacks a clear measurable meaning.
Service provider should have built-in user-level controls and administrator logs for transparency and audit control,False,0,
"Service provider cloud platform should be protected by fully managed Intrusion detection system using signature, protocol, and anomaly-based inspection thus providing network intrusion detection monitoring",False,0,
Service provider would be responsible for proactive monitoring and blocking against cyber-attacks and restoration of services in case of attacks,False,0,
Remote Monitoring Services for all the hosted infrastructure on DC and DR both on 24x7 basis (365 days),False,0,
Guiding adherence on Change management cycle requirement & building up the process,False,0,
Antivirus policy management & guidance on incident management against critical threats,False,0,
"Backup policy & framework creation for CCTV footage, access management",False,0,
"Recommendations on Email security implementations, AD sync, rights management, IP binding, group management",False,0,
"Recommendation, comparison, and analysis for all the procurement impacting IT infra, IT Policy & IT security policy.",False,0,
The Bidder shall be the Original Equipment Manufacturer (OEM) or an Authorized Business Partner / System Integrator of OEM CSP,True,3,“OEM CSP” is unclear and could mean different entity combinations.
The Bids shall be submitted by the Bidder; no consortium is allowed in this Bid,False,0,
"The OEM/Bidder should also include the necessary backup software for web servers, Database servers and any critical production workloads in the solution and pricing as well",False,0,
The OEM/Bidder should also include the necessary software and tools license cost to help customer protect important services by coordinating the automated replication and recovery of protected instances at a secondary location,False,0,
"CSP should be empanelled for public Cloud, virtual private Cloud and Government Community Cloud by Meity",False,0,
CSP should be empanelled by Meity for backup and DR Services,False,0,
CSP should be able to provide the capability of using on premise licenses on the Azure Cloud,False,0,
CSP should be able to provide the facility of using the license on premise as well as Azure Cloud for a temporary duration,False,0,
"CSP should be able to provide academic licenses for the Services, Operating Systems (as Windows, RHEL, etc) and Software’s (as SQL Servers, etc)",False,0,
The Proposer shall provide to INFLIBNET Centre the ability to unilaterally provision and de-provision all the specific IaaS services contemplated by the proposal via Web Portal and Web Services Application Programming Interface (“API”); All the communication for these purposes should be secured at transport level using SSL / TLS,False,0,
The Proposer shall provide service availability (external connectivity) of at least 99.9% (measured as Total Uptime Hours / Total Hours within the month) for Azure Cloud services and virtual machines,False,0,
The Service Level Agreement (“SLA”) should be documented and monitoring mechanisms should be provided by the Proposer,False,0,
"CSP Primary DC, Backup and DR locations should be connected by NKN (National knowledge network)",False,0,
"The system should be modular and provide per hour/unit use based charges for the different components including but not limited to: VMs, Storage, Application and Network Load Balancer, VPN Gateways and firewalls and Content Delivery Networks (CDNs)",False,0,
It should be possible at any time to move the Virtual Machines back to the INFLIBNET Centre Datacenters; The vendor must help and highlight the necessary technical requirements for achieving this,False,0,
The Data Centre environment should have the highest security standards in accordance with Industry Best Practices for ensuring they are adhered to from time to time,True,1,“highest security standards” is vague and not objectively defined.
"The proposed Azure Cloud environment should provide flexibility to scale the environment vertically and horizontally: Vertically: Upscale/downscale the solution to higher configuration Virtual Machines (VMs with different combinations of CPU and Memory), Horizontally: Add more Virtual Machines of the same configuration in to a load balanced pool",False,0,
The entire hosting of the High Availability solution for primary application should be from India,False,0,
The Proposer shall manage the underlying hardware infrastructure and virtualization layer following the appropriate patch management and technology refresh cycles,False,0,
The Proposer shall provide mechanisms to enable data isolation and privacy in its environment,False,0,
"The OEM/Bidder should have the capability to provide various other services like Database, Cache, Search, Analytics, Mobile Backend, Queues, Tables, Backup, Identity Management, CDN, Client Application Analytics as a Service SLAs of minimum 99.5% availability",True,3,Unclear whether SLAs apply to all listed services or only the service bundle.
"Intelligent Data Platform: The Azure Cloud should include data warehouse, corporate BI, self-service BI, and machine learning capabilities for both structured & unstructured data and in on-premises, Azure Cloud, and hybrid environments User / administrative management",True,3,Phrase order makes unclear what capabilities apply to which environments.
The Proposer shall support multiple users with a management portal,True,3,Unclear whether multiple users are supported by or through the management portal.
The Proposer shall provide Billing / Invoice tracking through a web portal aggregated by user application and service at mutually agreed intervals,True,3,"Ambiguous grouping of aggregation by user, application, and service."
Service Provider should provide multi-factor authentication for accessing the Azure Cloud infrastructure and application,False,0,
"The OEM/Bidder should be able to provide unified Azure Cloud portal with capabilities to manage various other Azure Cloud services like Database, Cache, Search, Analytics, Mobile Backend, Queues, Tables, Backup, Identity Management, CDN, Client Application Analytics as a Service",False,0,
"The Proposer shall provide an API for each of the services that enables the development of complex automation solution for resource provisioning, configuration and de-provisioning",False,0,
"The APIs should be based on Interoperable Internet standard Technologies such as REST, HTTP, JSON, XML and SOAP",True,1,"The list mixes standards and protocols, making the requirement vague."
The Proposer shall provide API access to the infrastructure and complete documentation for all the APIs it offers,False,0,
"The Proposer shall support SDKs for this APIs for at least Microsoft net, Java and one major permissive free license development language, such as Python, PHP or Ruby",True,4,Grammatical error in 'this APIs' obscures the intended meaning.
Single Sign-on Authentication: Being able to offer Single Sign On is key among multiple Azure Cloud services and onpremises apps is key for employee productivity and IT management,True,4,Malformed sentence with repeated 'is key' obscures the requirement.
"The Azure Cloud should natively offers SSO among its Azure Cloud services, offers REST API for custom apps and federation and directory sync services with AD and other directories",True,4,Grammar error in 'should natively offers' obscures the intended requirement.
The Proposer shall have multiple Tier 1 ISPs peering at their datacenter / network,False,0,
The Proposer shall have IP v6 roadmap,True,4,Missing article makes 'have IP v6 roadmap' unclear.
"The Proposer shall provide flexible IP addressing that will support: DHCP, IP address and port assignment on external (public) interfaces, dedicated VPN connectivity between INFLIBNET Centre and the vendor and the ability to map INFLIBNET Centre owned domains to provider services addresses allowing services, sites and applications operating in the Proposer infrastructure to be viewed as INFLIBNET Centre URLs",False,0,
The Proposer shall provide scalable redundant and dynamic storage services,True,1,"""scalable"", ""redundant"", and ""dynamic"" are vague qualitative terms."
"The service will allow users to write, read, and delete an unlimited number of objects supporting a maximum object size of at least five (5) gigabytes of data",False,0,
The service will provide a mechanism to organize objects into containers that can be located on one or several geographical locations to optimize network access,False,0,
The service will offer a data access mechanism to manage access to containers and objects allowing them to be made public or private to specific users,False,0,
Pricing for the service should be divided on Storage and Bandwidth tiers using GB as measurement unit in case of the Storage and Bandwidth,False,0,
These tiers will present the different unit prices given the volume of monthly consumption,False,0,
"Additional Service Options, such as enhanced or reduced redundancy should be differentiated",False,0,
The Service provider will ensure there are at least 2 copies of data maintained automatically in primary datacenter to avoid any HW related failures,False,0,
"If INFLIBNET Centre chooses the DR, the provider will need to ensure 2 copies of data are also maintained on the DR side",False,0,
The service provider will provide an option to automatically keep a copy of data in a geo-redundant DC,False,0,
"The service provider should ensure data in transit from INFLIBNET Centre location to Azure Cloud, within primary and DR and data at rest is encrypted",False,0,
"Service provider should be able to provide high IOPS storage (more than 50,000) per VM Computing Services",True,1,"""high IOPS"" is a vague qualitative performance term."
"The instances should be able to support at least the following operating systems: Windows server 2012 or higher and Linux Enterprise distribution (such as Oracle/Ubuntu/CentOS/SUSE, etc)",False,0,
"The CSP should offer a secure Web administration interface, which must be provided to remotely administer the virtual instances: RDP for Windows instances and SSH for Linux instances",False,0,
"The service will allow users to copy or clone virtual machines images for archiving, troubleshooting, and testing",False,0,
The CSP will provide the ability to provision Block Storage capabilities for the virtual machine instances;These storages can be dynamically scalable and Virtual Machine instances should be able to mount it as OS drives,True,3,Unclear whether 'mount it as OS drives' applies to all or some instances.
Pricing for the Data Transfer will use GB as measurement unit and will be divided on tiers that will present the different unit prices given the volume of monthly consumption,False,0,
The Azure Cloud Service Provider should be able to offer autoscaling capabilities without manual interventions,False,0,
CSP should be able to provide PaaS capabilities on Advanced analytics,False,0,
"CSP should provide support to diverse application platforms through marketplace solutions - minimum are Tomcat, WordPress, Drupal, git, Hadoop, JBoss, Joomla, Liferay, Magento, Mantis, Memcached, NGinx, Ruby on Rails, Subversion, SugarCRM, X2CRM, SUSE Linux Enterprise Server, etc",False,0,
"CSP should provide GUI, API and Shell script based access to the Azure Cloud resources",False,0,
CSP should provide option of using 2 factor authentication out of box,False,0,
"CSP should support multiple DB through - minimum are MS SQL, MySQL, PostgreSQL, MongoDB",False,0,
The service should enable the creation of IPSEC VPNs between in-house hosts and Virtual Machine Instances in the IaaS provider Azure Cloud,False,0,
"The Proposer shall provide scalable redundant and dynamic network services meeting the following service requirements, options and units",True,1,"Vague terms 'scalable', 'redundant', and 'dynamic' lack precise meaning."
The service should provide a traffic management mechanism to implement both performance and availability based load balancing for virtual Machine Instances,False,0,
The service should provide controlled caching and geographic dispersion of static content to provide a Content Delivery Network (CDN) with edge locations on across continents,True,3,Unclear whether 'controlled caching' modifies CDN behavior or content placement.
The service will provide a secure Web administration interface to remotely administer all the network related services,False,0,
The service provider should provide an option of extending an MPLS to Azure Cloud,True,3,Unclear what 'extending an MPLS to Azure Cloud' specifically requires.
The services provider’s infrastructure should be protected against DDoS,False,0,
The solution must provide virtual network isolation capabilities among the virtual machines must support the use of private VLANs,True,3,Unclear whether two requirements are combined or one modifies the other.
The Proposer shall ensure availability of the following technical support 24*7 support over phone for Azure Cloud availability and service related queries from the INFLIBNET Centre,False,0,
"Option for purchase of specialized deep technical support (L3 or higher) related to deployment, configuration, management and commissioning of the Azure Cloud and IaaS services directly from the Azure Cloud services provider",False,0,
L1 & L2 or similar terminology used for support services should be given at the free of cost,True,4,"Phrase ""at the free of cost"" is ungrammatical and obscures meaning."
"General technical support related to usage of the Azure Cloud services to the end customer (can be provided by OEM/Bidder himself) including setting up of SSO, MSSQL, NoSQL database etc",False,0,
The CSP should publish the real-time status of all the services refreshed at least at a frequency of 5 min,False,0,
The DR automation software should be provided as a part of the overall DR-as-a-Service,False,0,
The software must be provided under a usage model or subscription model,False,0,
The CSP should be able to migrate the existing environment to the proposed Azure Cloud without any downtime and with no additional cost,False,0,
DR site should be available in India and remote location at least 750 KM apart from main Data Centre,True,3,Unclear whether India and remote location are both required or one location.
"RPO is 24 hours and RTO is 24~48 hours; Preferably the solution should not charge for live machines when DR is not being used DR Management Full automated process, Monitoring and alerting, Validation of DR sync",True,3,"Multiple clauses are run together, making the obligations unclear."
CSP should be able to provide (App Store) where INFLIBNET can pick first party and third party applications for ready deployment,False,0,
Also INFLIBNET should be able to publish own apps to app store,False,0,
"INFLIBNET Centre should be able to Download, deploy the marketplace solutions and should have options of BYOL/ Usage- based fee charging models",False,0,
OEM/Bidder should give managed services for 1 year which is extendable,False,0,
"The managed services should cover: Remote management of the current Azure Cloud environment on day to day basis, Involvement and assisting INFLIBNET Centre while performing Test DR failover on need basis, Involvement and assisting INFLIBNET Centre to raise trouble ticket associated with any issues, Involvement to train (free of cost) new INFLIBNET Centre employee`s related to the Azure Cloud, Involvement to assist INFLIBNET Centre to conduct planned DR or Unplanned DR failover in applicable scenarios as defined by INFLIBNET Centre",False,0,
"The managed service partner should have experience and orders delivering services like Infrastructure as a service, Platform as a service, Backup & Monitoring, DR services, Azure Cloud assessment, O&M operations and Data analytics on CSP platform",False,0,
Physical controls are in place to prevent customer data from leaving Azure Cloud datacenter premises,False,0,
"In particular, disk drives that are used for customer storage but must be removed (as hardware failure) are securely erased prior to their being returned to the manufacturer for replacement/repair",False,0,
"In the event that a defective disk cannot be fully erased, it is destroyed according to NIST 800-88 guidelines;The same is true for drives purposefully decommissioned",False,0,
"Solution should be scalable to provide multi security blocks like URL Filtering, Anti-Virus etc",True,1,“scalable” and “multi security blocks” are vague qualitative terms.
Security solution in Azure Cloud should be able to inspect traffic as it arrives or leaves the virtual network,False,0,
"Proposed security solution should have unified security management for Firewall policies, url filtering, anti bot, antivirus policy framework",False,0,
"Solution should have granular logging, reporting, audit and compliance management framework",True,1,“granular” is a vague qualitative requirement.
Proposed solution should provide multi-layer security in Azure Cloud to handle incidents related to intrusion and botnets,False,0,
Solution should be manageable from centralized management in either datacenter or Azure Cloud,True,3,“either datacenter or Azure Cloud” leaves the management location unclear.
The CSP should be able to publish the Azure Cloud services rate card in the portal for all the services,False,0,
The CSP should have an option to pay for the Azure Cloud services through bank transfer post the invoices being charged on actual uses basis,True,3,“have an option to pay” is unclear about who pays and how.
The Azure Cloud compute services should be charged on hourly basis and customer should be able to auto scale up or down based on their usage using the self-service portal,False,0,
Billing should happen pro-rate based on the usage,True,1,“pro-rate based on the usage” is vague and underspecified.
"The CSP should be able to bill storage capacity in units of the average daily amount of data stored, in gigabytes (GB), over a monthly period",False,0,
CSP should be able to offer discounts on the Azure Cloud services over the portal published pricing if customer decided to go with annual monetary commitments for Azure Cloud services,False,0,
CSP should offer the pricing (fixed) for Azure Cloud services support for minimum 3 years,False,0,
OEM/Bidder should be help migrating of our existing application from our DC to Azure Cloud Platform and viceversa.,True,4,Grammar error obscures whether 'help migrating' is the intended requirement.
"It is the intent of these specifications, terms and conditions to describe hybrid cloud services requested by the County",False,0,
The County intends to award a five-year contract to the bidder(s) selected as the most responsible bidder(s) whose response conforms to the RFP and meets the County’s requirements,False,0,
"Alameda County – Information Technology Department (ITD) is looking to implement a hybrid cloud solution consisting of compute, virtual storage, and virtual networking",False,0,
The system will exist on premises in ITD’s data center and can be integrated public cloud options,True,3,Unclear whether public cloud options are integrated or merely possible.
"The implementation will replace existing virtualized compute, standalone compute, and enterprise storage",False,0,
It will be a scalable implementation with capacity that can easily and quickly increase and decrease as needed,True,1,"Vague terms 'scalable', 'easily', and 'quickly' lack a clear measure."
Bidder shall be regularly and continuously engaged in the business of providing hybrid cloud and storage environments for at least three (3) years,False,0,
Bidder shall either be the manufacturer or certified dealer/reseller and implementer of the proposed product/service,False,0,
"Bidder shall possess all permits, licenses and professional credentials necessary to supply product and perform services as specified under this RFP",False,0,
Must be capable of 10GB connectivity,False,0,
Can be integrated with Cisco switching technologies on 10GB and 1GB,False,0,
Can integrate with existing CommVault backup solution,False,0,
Compatible with existing Trend AntiVirus and modern Endpoint Detection and Response (EDR) solutions,False,0,
Support for network Quality of Services (QOS),True,1,"""Quality of Services"" is a vague, nonstandard term here."
Provisioning requirements that exceed the capabilities of the environment shall have a maximum of 2 weeks for delivery,True,3,"Unclear what ""requirements"" and ""delivery"" refer to."
Must be able to adapt to evolving compute and storage use cases,True,1,"""Evolving"" and ""use cases"" are vague."
Persistent encryption for data at rest,False,0,
Must support Link Aggregation Control Protocol (LACP),False,0,
Must support policy based virtualized network microsegmentation (workload and security isolation),False,0,
Must have the ability to define resources classes and groups,True,4,"""resources classes"" is grammatically unclear."
Must have the ability to connect to at least 3 separate teamed networks in addition to the management connectivity,False,0,
Must have the ability to load balance workloads within the virtualization environment,False,0,
Must have the ability to clone Virtual Machines (VM)/expand VM groups on-demand for increased application performance,False,0,
"Must have the ability to adjust VM resources (CPU, RAM, & HDD) and connectivity configurations with little to no disruption to the running VM",True,1,"""little to no disruption"" is vague."
Must have the ability to VLAN tag VMs,False,0,
Must have support for Small Computer System Interface (SCSI) boot volumes,False,0,
Must have support for Windows VMs version 2008 and higher,False,0,
Must have support for Linux VMs,False,0,
Must have the ability to remotely connect to a VM’s console,False,0,
Must have the ability to interoperate with existing Brocade Storage Area Network (SAN),False,0,
Must have support for storage QOS,False,0,
Must have the ability to be partitioned based on Service Level Agreements (SLA)/Use case,True,1,"""partitioned"" and ""SLA/Use case"" are vague without a clear criterion."
Block/direct attached storage for Structured Query Language (SQL),True,5,"It is unclear what ""Block/direct attached storage"" requires for SQL."
Must have the ability to automatically move cold storage objects to the cloud,False,0,
Must include full NAS capabilities,True,5,"""full NAS capabilities"" is undefined and depends on missing context."
"Must have NAS support for different file systems (NFS, NTFS/CIFS, APFS)",False,0,
Must have the capacity to tolerate disruptions without affecting performance,False,0,
Must have the ability to deliver 99.99% uptime,False,0,
Must have the ability to easily migrate and/or replicate VMs to a public cloud and back on premise,True,1,"""easily"" makes the migration requirement vague."
Must have the ability to leverage a public cloud for failover/recovery,False,0,
Must be capable of seamless migration of guests between hosts,True,1,"""seamless"" is a vague qualitative requirement."
Automatic conflicting host resolution of running VMs,True,1,“conflicting host resolution” is unclear and could mean several different actions.
Dynamic host balancing based on resource usage/availability,True,1,“resource usage/availability” is vague and admits multiple interpretations.
Must have the ability to create snapshots/checkpoints either manually or via automation,False,0,
Centralized management console for all resources is preferred,False,0,
Remote management capable via WebUI,False,0,
Ability to define and modify resource templates,False,0,
Ability to automate resource provisioning,False,0,
Ability to bulk provision resources against defined templates,False,0,
Ability to automate static IP assignment,False,0,
Ability to execute post provisioning commands/processes,False,0,
Ability to dynamically assign hostnames and AD domain registration,True,3,“hostnames and AD domain registration” leaves unclear whether both are assigned dynamically.
Ability to Auto Start VMs,False,0,
"Support tenancy for self-service provisioning and management of all resource types: Compute/Virtualization, Block storage, NAS shares/volumes, Integrated cloud consumption",True,3,“Integrated cloud consumption” is unclear and the tenancy scope is uncertain.
Ability to define dedicated tenant resource pools,False,0,
Ability to provide role-based access to the management system,False,0,
UI can be secured by either 3rd party or native Privileged Access Management (PAM) solutions and/or Multi-Factor Authentication (MFA) solutions,True,3,Unclear whether either/or and and/or are inclusive or exclusive.
Live health status of all provisioned resources,False,0,
Ability to show high level and detailed resource usage trends,True,1,high level is vague and can mean summary or abstract detail.
Ability to map resource consumption and performance trends for the overall environment and tenants or groups,False,0,
Ability to report resources allocated and consumed by tenants or groups,False,0,
Ability to produce event/error logging by individual resources,False,0,
Ability to export analytical data for external consumption or have available APIs,True,3,"Unclear whether export, APIs, or both are required."
ìAbility to report Total Cost of Ownership (TCO) and Return on Investment (ROI),False,0,
Ability to report SLA delivery,True,3,SLA delivery is unclear: reporting delivery of SLAs or SLA compliance.
Flexibility with fixed purchasing or subscription/leased/consumption driven purchasing,True,3,Unclear whether flexibility applies to purchasing types or purchasing models.
Subscription/consumption driven procurements will adjust based on capacity consumed,False,0,
Capacity growth needs can be delivered within 2 weeks of cost acceptance,False,0,
Self sufficiency training is to be included from solution vendor(s),False,0,
"Vendor(s) will be responsible for implementing, maintaining, and evolving the proposed solution",False,0,
Underlying infrastructure is completely managed and supported by vendor partner,False,0,
Aging hardware is resolved by the vendor and does not incur additional fiscal commitments,False,0,
All software/firmware is managed by the vendor and must be current with security and product updates,False,0,
Dedicated vendor Technology Asset Management (TAM) to assist with complete environment support,True,1,complete environment support is vague and undefined.
24x7 technical support,False,0,
Tiered vendor support SLAs with maximum of 4 hour response time on severity A incidents,False,0,
Solution vendor provides primary support for the life of the contract,False,0,
"The bidders conference held on October 24, 2019 will have an online conference option enabled for remote participation",False,0,
Bidders can opt to participate via a computer with a stable internet connection,False,0,
"In order to get the best experience, the County recommends that bidders who participate remotely use equipment with audio output such as speakers, headsets, or a telephone",False,0,
Bidders may also attend this conference in person,False,0,
Provide an opportunity for Small Local Emerging Businesses (SLEBs) and large firms to network and develop subcontracting relationships in order to participate in the contract(s) that may result from this RFP,False,0,
Provide an opportunity for bidders to ask specific questions about the project and request RFP clarification,False,0,
Provide the County with an opportunity to receive feedback regarding the project and RFP,False,0,
The list of bidder conference attendees and vendor outreach will be released in a separate document,False,0,
Questions will be addressed in an RFP Question and Answer (Q&A) Report following the networking/bidders conference(s),False,0,
"Should there be a need to amend or revise the RFP, an addendum will be issued following the Networking/Bidders Conferences",False,0,
Potential bidders are strongly encouraged to attend networking/bidders conference(s) in order to further facilitate subcontracting relationships,False,0,
Vendors who attend a networking/bidders conference will be added to the Vendor Bid List,False,0,
"Failure to participate in a networking/bidders conference will in no way relieve the Contractor from furnishing goods and/or services required in accordance with these specifications, terms and conditions",False,0,
Attendance at a networking/bidders conference is highly recommended but is not mandatory.,False,0,
"For SureTech Solutions, a dynamic tech firm eager to harness the cloud's potential, our cloud infrastructure goals revolve around scalability, security, and innovation",False,0,
" We envision a cloud setup that effortlessly scales with our growth, handling surges in user traffic during peak hours and scaling down during quieter periods, ensuring cost-effectiveness and resource optimization",True,1,“effortlessly scales” and “resource optimization” are vague qualitative terms.
" Security is paramount; we need robust defenses against cyber threats, incorporating cutting-edge encryption and multi-factor authentication to protect sensitive data",False,0,
"Innovation is key; we aim for a cloud environment fostering rapid development and deployment of new applications, facilitating collaboration across global teams",True,1,“rapid development” and “fostering collaboration” are vague qualitative requirements.
" We're excited about leveraging AI and machine learning capabilities for predictive analytics, helping us anticipate market trends and customer needs",False,0,
Cost management is crucial; we seek transparent billing and efficient resource utilization to avoid unexpected expenses,False,0,
" Additionally, our cloud solution should support legacy systems integration, ensuring a smooth transition without disrupting existing workflows",False,0,
Environmental sustainability is also a priority,False,0,
" We aim for an energy-efficient cloud setup, reducing our carbon footprint and aligning with our corporate social responsibility goals",True,1,“energy-efficient” and “reducing our carbon footprint” are vague qualitative goals.
"Disaster recovery capabilities are essential, ensuring business continuity with minimal downtime in case of data breaches or system failures",True,1,“minimal downtime” is a vague qualitative threshold.
" We also require user-friendly interfaces for our non-technical staff, simplifying cloud management and reducing the learning curve",True,1,“user-friendly” and “non-technical” are vague qualitative terms.
"Moreover, we're interested in exploring cloud-based customer service solutions to enhance our client interactions and support services",False,0,
" We also aim to utilize cloud storage for large datasets, enabling efficient data analysis and sharing",False,0,
"Lastly, we are curious about edge computing possibilities, potentially reducing latency and improving performance for our users in remote locations",True,1,“potentially” and “improving performance” are vague and qualitative.
"As we, at GlitterTech Solutions, embark on our journey to the cloud, our primary aim is to ensure a seamless transition of our data and services to a cloud-based environment",False,0,
"We envision a cloud setup that is not only scalable but also highly available, meaning it can handle an increase in workload without faltering and is always accessible to our team and clients",True,1,“scalable” and “highly available” are vague qualitative requirements.
"Cost-efficiency is a key factor; we're looking for a model where we pay only for what we use, avoiding unnecessary expenses on unused resources",False,0,
Security is paramount; our cloud infrastructure must incorporate robust security measures to protect sensitive data from cyber threats,True,1,“robust security measures” is a vague qualitative phrase.
"This includes encryption, firewalls, and regular security audits",False,0,
"The ability to quickly recover from disasters, such as data breaches or system failures, is crucial, hence a solid disaster recovery plan is a must",True,1,“quickly recover” and “solid disaster recovery plan” are vague.
"We aim for our cloud infrastructure to support remote work, allowing our team members to access resources from anywhere, which requires a reliable and fast internet connection",True,1,“reliable and fast internet connection” is vague and qualitative.
"The cloud setup should offer a user-friendly interface, making it easy for our non-technical staff to navigate and use the cloud services",True,1,“user-friendly interface” is a vague qualitative requirement.
"We want to ensure smooth integration with our existing systems and software, minimizing disruptions during the transition",True,1,“smooth integration” and “minimizing disruptions” are vague.
"Data management is another critical aspect; we need effective tools for storing, processing, and analyzing large volumes of data",True,1,“effective tools” is a vague qualitative phrase.
This will help us in making data-driven decisions and improving our services,False,0,
"We also envision an environment where we can easily collaborate on projects, sharing files and resources effortlessly within the team",True,1,“easily” and “effortlessly” are vague qualitative terms.
"Moreover, we're looking for a cloud provider that offers strong customer support, ready to assist us whenever needed",True,1,“strong customer support” and “whenever needed” are vague.
"The flexibility to scale up or down based on our business needs is vital, as it will allow us to adapt to changing market conditions",True,1,“flexibility” and “scale up or down” are vague qualitative requirements.
"Lastly, while not directly related to infrastructure, we're keen on exploring cloud-based AI and machine learning capabilities in the future, to enhance our product offerings and gain a competitive edge in the market.",False,0,
"Cloudscape Innovations is looking to transition into the cloud, and here's our rough outline of what we think our cloud infrastructure should look like, though we're not tech experts",False,0,
"First, we want high availability because our customers rely on us around the clock, so the system should be up and running all the time, with minimal downtime",True,1,“high availability” and “minimal downtime” are vague.
"Scalability is key as well; we expect our customer base to grow, so the cloud should be able to handle increasing loads without a hitch",True,1,“Scalability” and “without a hitch” are vague.
"We also heard that cloud systems can save costs, which is great because we need to be budget-conscious",False,0,
Security is a big deal for us,False,0,
"Our customer data is precious, and we need to ensure it's safe from any kind of cyber threats",False,0,
